High-Quality Silk Honey Grass,5448,0,622153,1940,502
High-Quality Silk Honey Grass Seed,6956,17,18402,29600,14
High-Quality Silver Azalea,5445,0,1012025,2230,637
High-Quality Silver Azalea Seed,6953,1639,21229,11100,12
High-Quality Sky Mushroom,5454,0,348181,3680,69
High-Quality Sky Mushroom Hypha,6962,80,8966,50500,1
High-Quality Strawberry,7321,6111,26129595,9500,5410
High-Quality Strawberry Seed,6708,92,426247,102000,94
High-Quality Sunflower,7330,4624,76845867,14400,11737
High-Quality Sunflower Seed,6812,0,748243,97000,94
High-Quality Sunrise Herb,5444,0,2452176,1940,1024
High-Quality Sunrise Herb Seed,6952,6434,47645,9700,4
High-Quality Sweet Potato,7009,469,41968013,2880,19108
High-Quality Tiger Mushroom,5455,0,170202,3680,11
High-Quality Tiger Mushroom Hypha,6963,456,5936,30300,1
High-Quality Tomato,7333,5377,1931262,12800,1978
High-Quality Tomato Seed,6814,0,27757,87000,14
High-Quality Wheat,7006,159,10450411,5200,1686
High-Quality Wheat Seed,6818,328,371745,10200,88
Honey Wine,9206,5544,97338323,1490,16511
Honeycomb Cookie,9266,0,9764609,18700,9311
Hot Pepper,7305,0,80233420,2560,42505
Hot Pepper Seed,6705,0,539650,2670,325
HP Potion (Extra Large),524,29,12798786,1260,3754
HP Potion (Large),519,6333,69813191,324,20549
HP Potion (Medium),518,406926,22027478,129,3363
HP Potion (Small),517,0,13667566,54,4266
Hughol's Aad Sphera,702527,0,103,50500000,1
Hughol's Celestial Bo Staff,702521,0,107,50500000,1
Hughol's Cestus,702531,0,220,50500000,1
Hughol's Crescent Blade,702523,0,90,50500000,0
Hughol's Crimson Glaives,702532,0,272,50500000,1
Hughol's Gardbrace,702530,0,143,50500000,0
Hughol's Godr Sphera,702528,0,126,50500000,0
Hughol's Greatbow,702534,0,187,50500000,0
Hughol's Greatsword,702517,0,99,50500000,0
Hughol's Iron Buster,702519,1,33,50500000,0
Hughol's Kamasylven Sword,702520,0,66,50500000,0
Hughol's Kerispear,702524,0,78,50500000,1
Hughol's Lancia,702522,0,87,50500000,0
Hughol's Sah Chakram,702526,0,71,50500000,0
Hughol's Scythe,702518,0,183,50500000,0
Hughol's Sura Katana,702525,0,127,50500000,0
Hughol's Vediant,702529,0,134,50500000,1
Hump Mushroom,5416,0,2186020,3510,3073
Hump Mushroom Hypha,6916,1,49195,19200,11
Hunter's Salad,9459,205,690834,27100,198
Immaculate Crescent Blade,14761,0,96610,1770000,7
Immortal: Armor Draught,876,0,0,2580000,0
Immortal: Beast's Draught,1162,0,0,2580000,0
Immortal: Bracing Spirit Perfume Elixir,875,0,0,15000000,0
Immortal: Elixir of Deep Sea,1169,0,0,37400000,0
Immortal: Elixir of Indignation,873,0,0,3010000,0
Immortal: Frenzy Draught,1165,0,0,2840000,0
Immortal: Giant's Draught,1163,0,3,7700000,0
Immortal: Khalk's Elixir,1168,0,0,15000000,0
Immortal: Perfume of Charm,877,0,0,16600000,0
Immortal: Perfume of Courage,1167,0,0,16100000,0
Immortal: Perfume of Insight,874,0,0,16100000,0
Immortal: Savage Draught,1164,0,1,2760000,0
Immortal: Spirit Perfume Elixir,1166,0,202,29500000,0
Imp Captain's Knife,3013,5,36723,91500000,12
Impeccably Polished Stone,8183,0,33845,187000,109
Imperfect Alchemy Stone of Destruction,45201,29,91275,1020000,70
Imperfect Alchemy Stone of Destruction,45202,0,770,2800000,1
Imperfect Alchemy Stone of Destruction,45203,0,74,8150000,0
Imperfect Alchemy Stone of Destruction,45204,0,8,33000000,0
Imperfect Alchemy Stone of Life,45265,80,105750,1020000,70
Imperfect Alchemy Stone of Life,45266,0,1042,2800000,1
Imperfect Alchemy Stone of Life,45267,0,65,8150000,0
Imperfect Alchemy Stone of Life,45268,0,14,33000000,0
Imperfect Alchemy Stone of Protection,45233,0,88110,1020000,53
Imperfect Alchemy Stone of Protection,45234,0,520,2800000,1
Imperfect Alchemy Stone of Protection,45235,0,48,8150000,0
Imperfect Alchemy Stone of Protection,45236,0,10,33000000,0
Imperfect Lightstone of Earth,766105,108126,160158,3020000,2752
Imperfect Lightstone of Fire,766104,791,415931,3050000,6409
Imperfect Lightstone of Flora,766107,2093,189775,3430000,2048
Imperfect Lightstone of Wind,766106,341,201112,3030000,2682
Imperial Platinum Kettle,24212,0,5432,5850000,1
Improved Elixir of Amity,665,524,461932,198000,142
Incense Trinket,13003,28,445342,46800,36
Indigo Lapis Lazuli,4492,686,81245,1880000,131
Inorganic Fertilizer,16901,2559,4843698,1410,1621
Insectivore Plant Flower,5440,0,33241,11700,1
Insectivore Plant Leaf,5441,0,104815,12100,1
Insectivore Plant Powder,5601,0,1724584,55500,1009
Insectivore Plant Root,5443,0,33758,4220,1
Insectivore Plant Sap,5602,0,166591,44500,67
Insectivore Plant Stalk,5442,0,19033,3810,2
Instant HP Potion (Extra Large),529,0,17183805,2100,17228
Instant HP Potion (Large),528,0,1300675,790,276
Instant HP Potion (Medium),514,0,135763,314,45
Instant HP Potion (Small),513,91510,716177,77,2004
Instant MP Potion (Extra Large),532,3637,4262247,2100,5375
Instant MP Potion (Large),531,0,967438,790,914
Instant MP Potion (Medium),516,211,70503,314,86
Instant MP Potion (Small),515,648,14179,107,37
Intact Griffon's Beak,9773,17,447,40100000,1
Intermediate Alchemy Tool,3702,0,286388,670000,36
Intermediate Cooking Utensil,3718,0,294873,289000,64
Inverted Heart of Garmoth,9771,0,4634,8500000000,2
Iridescent Lightstone,766101,48,10847,373000000,101
Iron Chain Gardbrace,14823,40,52700,107000,2
Iron Crescent Blade,14763,0,57046,107000,2
Iron Ingot,4052,12321,120241534,11800,51518
Iron Ore,4001,18315,2482670493,1230,1004247
Iron Vambrace,11305,11,301300,26600,25
Izaro Riding Crop,705155,135,28008,4320000,45
Izaro Trainer's Clothes,705153,0,2522,8200000,3
Jack-O'-Lantern Ornament,3023,0,21263,57500,2
Jade,4493,14444,265780,75000,5921
Jade Coral Ingot,4269,1185,10611031,735000,3712
Jade Starlight Candle Stand,24526,0,27,3350000,1
Jade Starlight Forest Brazier,24509,0,62,7850000,1
Jade Starlight Wall Candle Stand,24527,0,83,3930000,1
JIN Glorious Crystal of Courage - Ignore Grapple Resistance,15703,0,34,307000000,1
JIN Glorious Crystal of Courage - Ignore Knockback Resistance,15697,0,11,307000000,0
JIN Glorious Crystal of Courage - Ignore Knockdown Resistance,15700,0,72,307000000,1
JIN Glorious Crystal of Courage - Ignore Stun Resistance,15706,0,6,173000000,1
JIN Glorious Crystal of Honor - Special Evasion,15689,0,375,307000000,2
JIN Magic Crystal - Addis,15816,12,18034,83000000,15
JIN Magic Crystal - Carmae,15813,2,25674,95500000,26
JIN Magic Crystal - Cobelinus,15804,16,26715,262000000,15
JIN Magic Crystal - Harphia,15801,0,26088,307000000,9
JIN Magic Crystal - Hystria,15810,9,14113,246000000,10
JIN Magic Crystal - Viper,15807,0,89776,307000000,71
Jubre Talisman,10504,20,613742,48200,17
Juicy Steak,9430,4102,1796083,49500,405
Jumbo King of Jungle Hamburg,9464,40719,83194353,64000,71065
Kagtum Submission Ring,12059,178322,437570,1760000,77
Kaia Fishing Boat Cargo Container,49210,0,4167,12600000,1
Kaia Fishing Boat Decoration,49410,0,3952,16800000,1
Kaia Fishing Boat Prow,49310,0,11368,11200000,1
Kaia Rowboat Cargo Container,49211,0,387,4890000,0
Kaia Rowboat Decoration,49411,0,476,7000000,0
Kaia Rowboat Prow,49311,0,5103,7000000,1
Kalis Amulet,10412,52,266629,30500,38
Kalis Axe,10612,25,381759,30500,40
Kalis Battle Axe,690515,28,73941,30500,39
Kalis Belt,12205,3399,652291,61000,13
Kalis Blade,13312,22,560757,30500,39
Kalis Crescent Pendulum,13412,49,218877,30500,38
Kalis Crossbow,13712,41,170639,30500,37
Kalis Earring,11805,144,340609,30200,86
Kalis Florang,718512,31,107499,30500,38
Kalis Gauntlet,11212,25,453511,30500,41
Kalis Kriegsmesser,11362,3,496034,30500,38
Kalis Kyve,732262,28,18038,30500,39
Kalis Longbow,10212,21,351565,30500,40
Kalis Longsword,10012,28,604744,30500,42
Kalis Morning Star,730513,47,29988,30500,44
Kalis Necklace,11605,204,1081250,196000,79
Kalis Ring,12005,1998,846181,30200,72
Kalis Serenaca,733012,30,14390,30500,38
Kalis Shamshir,692013,29,30657,30500,39
Kalis Shortsword,13212,41,291788,30500,35
Kalis Slayer,735412,34,4676,30500,42
Kalis Staff,14412,49,272398,30500,40
Kamalam Cestus,14831,16,64627,107000,2
Kamasylvia Backrest Chair,2383,0,2451,2030000,1
Kamasylvia Meal,9635,17385,13049777,35300,2285
Kamasylvian Atanis Bench,2396,0,4976,2520000,1
Kamasylvian Basic Wine Jar,24873,0,1037,2810000,6
Kamasylvian Carved Bedside Table,24867,0,114,3990000,0
Kamasylvian Clock Stand,24864,0,301,3810000,1
Kamasylvian Commander's Chair,2381,7,40124,5600000,18
Kamasylvian Compact Bench,2384,0,1853,2140000,0
Kamasylvian Compact Wine Jar,24872,0,3185,4040000,1
Kamasylvian Grace Bedside Table,24863,0,5742,4750000,2
Kamasylvian Grove Partition,24868,11,37699,4020000,14
Kamasylvian Lemoria Drawers,24862,0,2072,3970000,1
Kamasylvian Loopy Bench,2398,0,2341,2520000,1
Kamasylvian Loopy Short Bench,2397,0,423,2520000,0
Kamasylvian Meeting Chair,2399,0,4238,2050000,1
Kamasylvian Melody Side Table,24871,0,432,2960000,0
Kamasylvian Multi-Tiered Wine Rack,24877,0,2966,3910000,1
Kamasylvian Old Moon Round Table,24869,0,2043,4890000,1
Kamasylvian Patterned Bedside Table,24865,0,691,5450000,1
Kamasylvian Single Tiered Wine Rack,24875,0,2436,4750000,1
Kamasylvian Squared Chair,2382,0,14866,2890000,2
Kamasylvian Standard Bench,2395,0,1705,2520000,1
Kamasylvian Two-Tiered Wine Rack,24876,0,1787,3770000,1
Kamasylvian Webbed Bedside Table,24866,0,670,6050000,5
Kamasylvian Wine Jar,24874,0,1579,2550000,1
Karanda's Plume Ornament,3038,5,19381,191000,3
Khalk's Elixir,748,64,470603,5350000,903
Khalk's Fermented Wine,9469,2410,257220,71000,37
Khalk's Strong Fermented Wine,9470,766,29962,463000,39
Khalk's Wings,3042,12,13071,76500000,4
Khan's Heart: Destruction,45503,0,61,4800000000,0
Khan's Heart: Life,45514,1,2801,9250000000,3
Khan's Heart: Protection,45513,0,17,6300000000,0
King Brown Bear Head,3070,0,112,42600000,0
King Clam,24839,35,5268,24400,4
King Clam Wall Ornament,24626,0,1071,107000,1
King of Jungle Hamburg,9463,66651,285981680,60500,301399
Kite Shield,10105,10,444265,26600,17
Knight Combat Rations,9631,5274,19875240,45200,3030
Knitting Yarn,5854,9913,92862733,6850,29560
Krea Amulet,10456,17,104788,36900,18
Krea Axe,10656,9,800965,36900,18
Krea Battle Axe,690518,25,123049,36900,18
Krea Blade,13356,23,598499,36900,18
Krea Crescent Pendulum,13420,22,412433,36900,18
Krea Crossbow,13756,110,100532,36900,14
Krea Dagger,10324,0,547466,28600,21
Krea Florang,718520,34,67617,36900,19
Krea Gauntlet,11220,24,655983,36900,19
Krea Haladie,692510,69,27349,28600,18
Krea Horn Bow,13124,2,352310,28600,17
Krea Kriegsmesser,11370,27,598280,36900,18
Krea Kunai,14524,80,327363,28600,12
Krea Kyve,732265,49,8726,36900,19
Krea Longbow,10256,22,359183,36900,17
Krea Longsword,10056,32,755458,36900,21
Krea Mareca,733209,47,10552,28600,29
Krea Morning Star,730516,26,40187,36900,17
Krea Noble Sword,13524,40,320528,28600,22
Krea Ornamental Knot,10724,21,799205,28600,21
Krea Quoratum,730710,107,53670,28600,28
Krea Ra'ghon,13824,15,387537,28600,21
Krea Serenaca,733015,91,15003,36900,15
Krea Shamshir,692016,11,43151,36900,20
Krea Shard,735609,11,1764,28600,22
Krea Shield,10124,23,1019855,28600,22
Krea Shortsword,13256,17,251158,36900,18
Krea Shuriken,14624,89,328829,28600,16
Krea Slayer,735415,21,1771,36900,17
Krea Staff,14456,11,250150,36900,17
Krea Talisman,10524,9,157581,28600,16
Krea Trinket,13024,1,218048,28600,21
Krea Vambrace,11324,5,744372,28600,26
Krea Vitclari,719024,21,151035,28600,12
Krogdalo's Barding - Earth,52609,0,73,310000000,1
Krogdalo's Barding - Sea,52615,0,249,425000000,1
Krogdalo's Barding - Wind,52612,1,1226,1120000000,5
Krogdalo's Champron - Earth,52509,0,62,405000000,1
Krogdalo's Champron - Sea,52515,0,148,525000000,1
Krogdalo's Champron - Wind,52512,0,1132,1120000000,3
Krogdalo's Horseshoe - Earth,52909,0,79,494000000,1
Krogdalo's Horseshoe - Sea,52915,0,135,479000000,1
Krogdalo's Horseshoe - Wind,52912,0,1590,1120000000,4
Krogdalo's Origin Stone,50801,147,899407,14700000,1032
Krogdalo's Saddle - Earth,52709,0,71,405000000,1
Krogdalo's Saddle - Sea,52715,0,69,520000000,1
Krogdalo's Saddle - Wind,52712,0,1354,1120000000,3
Krogdalo's Stirrups - Earth,52809,0,63,407000000,1
Krogdalo's Stirrups - Sea,52815,0,78,550000000,1
Krogdalo's Stirrups - Wind,52812,0,1012,1120000000,2
Kuku Bird Blood,6217,0,3490990,19400,2576
Kuku Bird Meat,7916,1308,1535481,6000,1036
Kutum Haladie,692516,9,6444,241000000,4
Kutum Horn Bow,13140,6,27633,241000000,8
Kutum Kunai,14540,4,18725,241000000,3
Kutum Lamp,3538,0,143,466000000,1
Kutum Mareca,733215,0,2664,241000000,4
Kutum Noble Sword,13540,6,25095,241000000,9
Kutum Ornamental Knot,10740,6,31994,241000000,9
Kutum Quoratum,730716,6,7242,241000000,5
Kutum Ra'ghon,13840,2,17204,241000000,3
Kutum Shard,735615,1,790,241000000,6
Kutum Shield,10140,7,51634,241000000,16
Kutum Shuriken,14640,4,36779,241000000,5
Kutum Talisman,10540,8,26578,241000000,8
Kutum Trinket,13040,5,11442,241000000,3
Kutum Vambrace,11340,5,42242,241000000,10
Kutum Vitclari,719040,2,22523,241000000,5
Kzarka Amulet,10410,8,32604,241000000,7
Kzarka Axe,10610,7,17465,241000000,5
Kzarka Battle Axe,690513,20,26352,241000000,10
Kzarka Blade,13310,13,45977,241000000,9
Kzarka Crescent Pendulum,13410,15,36449,241000000,12
Kzarka Crossbow,13710,9,28142,241000000,5
Kzarka Florang,718510,4,17486,241000000,6
Kzarka Gauntlet,11210,6,69390,241000000,11
Kzarka Kriegsmesser,11360,13,68899,241000000,7
Kzarka Kyve,732260,19,7554,241000000,5
Kzarka Longbow,10210,5,60924,241000000,9
Kzarka Longsword,10010,2,47932,241000000,13
Kzarka Morning Star,730511,7,9127,241000000,6
Kzarka Serenaca,733010,2,4017,241000000,5
Kzarka Shamshir,692011,5,9308,241000000,4
Kzarka Shortsword,13210,8,64096,241000000,11
Kzarka Slayer,735410,3,1320,241000000,10
Kzarka Staff,14410,17,66882,241000000,12
Labreska's Helmet,719897,0,231,39200000000,4
Ladothan Shard,735605,36,1533,26600,20
Lahr Mareca,733205,151,8244,26600,25
Lamb Meat,7902,0,358031114,12500,94044
Lapis Lazuli,4490,1180,291313,101000,559
Large Wagon Lamp,53802,0,14526,70000,3
Laytenn's Power Stone,11630,425,1206343,87500000,626
Lead Ingot,4055,2356,35575348,10000,8868
Lead Ore,4002,27951,607338690,870,247688
Lean Lizard Kebab,9451,5146,197598,69500,0
Lean Meat Pie,9288,2541,6315247,18100,3442
Lean Meat Salad,9425,0,6942650,29900,2381
Lean Steamed Fish,9439,0,25971,1110,21
Leather Combat Saddle,52703,0,497537,705000,16
Leather Combat Stirrups,52803,0,358442,291000,24
Leather Glaze,6183,0,3869807,210000,459
Leather Saddle of Fighting Spirit,52705,0,170990,915000,10
Leather Stirrups of Fighting Spirit,52805,0,230597,535000,10
Leather Vambrace,11303,18,492909,46800,39
Leccinum,5490,3337,39010,437,1
Leccinum Hypha,6928,9,1467,9000,1
Leebur's Gloves,11102,8,57764,230000000,25
Legendary Beast's Blood,6351,13161,13591667,117000,10347
Lemoria Armor,11071,3313,509762,970000,264
Lemoria Gloves,11072,29168,691835,970000,347
Lemoria Helmet,11070,1047,342711,970000,356
Lemoria Shoes,11073,37581,1094326,970000,461
Levathan Shard,735603,31,3020,46800,32
Life Spirit Stone,45301,41,151160,1450000,101
Life Spirit Stone,45302,660,4093869,875000,2193
Light Hide Barding,52602,0,172382,830000,12
Light Hide Saddle,52702,2,308407,430000,55
Light Hide Stirrups,52802,0,287650,272000,53
Light Iron Horseshoe,52902,333,1088303,498000,294
Light Leather Barding of Storm,52604,3,169208,2580000,32
Light Leather Saddle of Storm,52704,0,126345,2010000,31
Light Leather Stirrups of Storm,52804,0,158290,1680000,30
Light Red Plumed Champron,52502,3,308146,505000,17
Light Steel Horseshoe of Storm,52904,0,186851,2240000,35
Light Stir-Fried Bracken and Meat,9334,4145,2428739,71500,4663
Lightstone of Earth: Boulder,760009,10,1450,67500000,11
Lightstone of Earth: Disrupt,760005,0,173,1870000000,2
Lightstone of Earth: Fitted,760003,516,20709,5150000,76
Lightstone of Earth: Iron Wall,760001,90,28718,8000000,163
Lightstone of Earth: Mountain,760006,1,653,1820000000,5
Lightstone of Earth: Roots,760010,91,833,54000000,8
Lightstone of Earth: Sand,760008,45,1071,54000000,9
Lightstone of Earth: Swamp,760007,32,1220,54000000,7
Lightstone of Earth: Veil,760004,0,376,373000000,3
Lightstone of Earth: Waves,760002,444,22696,5150000,99
Lightstone of Fire: Aerial,758009,0,874,135000000,7
Lightstone of Fire: Blade,758020,0,482,373000000,4
Lightstone of Fire: Blight,758004,0,476,373000000,3
Lightstone of Fire: Claws,758019,1415,26673,5150000,168
Lightstone of Fire: Earthquake,758012,2,666,386000000,6
Lightstone of Fire: Fallen,758006,0,1443,373000000,11
Lightstone of Fire: Frenzy,758007,0,228,1870000000,2
Lightstone of Fire: Ground,758008,0,655,373000000,5
Lightstone of Fire: Marked,758002,34,26727,6050000,188
Lightstone of Fire: Meteor,758015,71,957,54000000,10
Lightstone of Fire: Predation,758003,162,33665,10700000,231
Lightstone of Fire: Rage,758001,97,32687,8800000,232
Lightstone of Fire: Rigid,758013,121,700,54000000,9
Lightstone of Fire: Roar,758005,0,1657,373000000,14
Lightstone of Fire: Rush,758018,1570,26393,5150000,164
Lightstone of Fire: Shadows,758010,0,345,373000000,3
Lightstone of Fire: Strike,758011,0,147,373000000,2
Lightstone of Fire: Typhoon,758016,59,705,54000000,12
Lightstone of Fire: Vines,758014,22,792,54000000,13
Lightstone of Fire: Zeal,758017,805,29092,5150000,239
Lightstone of Flora: Bite,764012,173,11232,5150000,72
Lightstone of Flora: Blue,764010,0,836,105000000,8
Lightstone of Flora: Deft,764008,29,1331,111000000,10
Lightstone of Flora: Forest,764003,0,420,373000000,3
Lightstone of Flora: Gallop,764017,511,10727,5150000,46
Lightstone of Flora: Haggler,764021,1115,12203,5150000,87
Lightstone of Flora: Harvest,764019,378,10943,5150000,57
Lightstone of Flora: Malleable,764007,0,509,373000000,5
Lightstone of Flora: Paradise,764002,1,321,1840000000,3
Lightstone of Flora: Patience,764004,0,891,373000000,7
Lightstone of Flora: Plains,764011,109,14518,5150000,93
Lightstone of Flora: Secret,764014,38,13997,5600000,83
Lightstone of Flora: Steed,764009,1,829,373000000,6
Lightstone of Flora: Stir,764006,0,306,373000000,3
Lightstone of Flora: Time,764015,605,9888,5150000,57
Lightstone of Flora: Tool,764016,774,12266,5150000,79
Lightstone of Flora: Track,764005,4,1470,184000000,11
Lightstone of Flora: Trap,764013,683,12984,5150000,82
Lightstone of Flora: Uncharted,764020,643,12671,5150000,103
Lightstone of Flora: Wagon,764018,1180,11721,5150000,83
Lightstone of Flora: Wildlife,764001,0,330,970000000,4
Lightstone of Wind: Alert (Combat),762004,351,43995,5850000,284
Lightstone of Wind: Alert (Skill),762005,884,28340,5150000,189
Lightstone of Wind: Feather,762006,0,865,373000000,6
Lightstone of Wind: Fortune,762007,0,193,1870000000,2
Lightstone of Wind: Heart,762001,15,17758,5250000,125
Lightstone of Wind: Lungs,762003,6,14588,6300000,110
Lightstone of Wind: Mind,762002,0,1058,373000000,8
Light-Swallowing Vediant,14816,1614,145362,1770000,10
Lightweight Plume,6157,9689,11877357,6250,57999
Lion Blood,6223,28125,14992638,8550,81312
Lion Hide,6020,3715,6534742,1660,24249
Lion Meat,7923,0,197743688,27300,235740
Liverto Amulet,10409,4,91551,4250000,10
Liverto Axe,10609,6,67868,4250000,14
Liverto Battle Axe,690512,501,50101,4250000,13
Liverto Blade,13309,10,120753,4250000,11
Liverto Crescent Pendulum,13409,502,88499,4250000,17
Liverto Crossbow,13709,17,48195,4250000,5
Liverto Florang,718509,2,43733,4250000,14
Liverto Gauntlet,11209,27,130905,4250000,17
Liverto Kriegsmesser,11359,35,118473,4250000,13
Liverto Kyve,732259,3,11892,4250000,5
Liverto Longbow,10209,0,91172,4250000,11
Liverto Longsword,10009,3,117345,4250000,17
Liverto Morning Star,730510,418,19902,4250000,8
Liverto Serenaca,733009,3,8960,4250000,10
Liverto Shamshir,692010,7,17791,4250000,6
Liverto Shortsword,13209,14,171682,4250000,15
Liverto Slayer,735409,0,2159,4250000,15
Liverto Staff,14409,240,221146,4250000,17
Lizard Blood,6208,0,22857168,21200,12590
Lizard Hide,6008,0,9934879,8800,2522
Lizard Kebab,9406,6595,1348887,21500,724
Lizard Meat,7908,1206,5768523,3170,2709
Llama Blood,6227,0,4370232,8550,4194
Llama Hide,6029,69883,1876203,2290,34
Llama Meat,7956,42,12942566,10500,7427
Log,4605,0,517241157,9150,183240
Loggia Alchemist's Clothes,705114,0,10335,820000,4
Loggia Belt,705504,29,158034,820000,45
Loggia Butcher Knife,720523,4,43728,560000,15
Loggia Cook's Clothes,705119,2,49471,820000,14
Loggia Craftsman's Clothes,705514,5,22364,820000,8
Loggia Earring,705502,33,300797,820000,83
Loggia Fisher's Clothes,705107,11,19548,785000,6
Loggia Fluid Collector,720521,1,22620,555000,9
Loggia Gatherer's Clothes,705513,4,66492,820000,21
Loggia Hoe,720519,0,18784,560000,10
Loggia Hunter's Clothes,705109,1,18488,820000,10
Loggia Lumbering Axe,720520,0,29807,540000,14
Loggia Necklace,705501,47,164591,820000,47
Loggia Pickaxe,720524,0,16902,560000,8
Loggia Processing Stone,768088,10,5210,560000,47
Loggia Riding Crop,705154,135,56585,432000,23
Loggia Ring,705503,58,312060,820000,81
Loggia Sailor's Clothes,705108,48,9734,780000,5
Loggia Tanning Knife,720522,0,10761,560000,13
Loggia Trainer's Clothes,705148,0,10964,820000,4
Long Neck Vase,24160,0,5638,24400,2
Long Pottery,24205,0,9141,286000,3
Looney Elixir,777,5053,2371794,70500,1257
Loopy Tree Plank,4697,30515,72601844,3630,32566
Loopy Tree Plywood,4698,52662,3306335,15400,7055
Loopy Tree Sap,5018,0,70737148,13700,58494
Loopy Tree Timber,4615,0,142708143,600,127857
Lord Godr Sphera,14811,2536,116073,1770000,10
Loria's Hand Mirror,24217,0,23347,505000,7
Lucky Bronze Hoe,16814,0,6015,174000,1
Lucky Butcher Knife,16817,0,352,8100,0
Lucky Fluid Collector,16809,0,559,6950,0
Lucky Hoe,16813,0,240,9250,0
Lucky Lumbering Axe,16805,0,1859,10400,1
Lucky Pickaxe,16825,0,303,12100,0
Lucky Sharp Butcher Knife,16818,0,8530,174000,1
Lucky Sharp Fluid Collector,16810,0,4434,174000,2
Lucky Sharp Lumbering Axe,16806,0,6305,174000,1
Lucky Sharp Pickaxe,16826,0,2645,174000,1
Lucky Sharp Tanning Knife,16822,0,11722,174000,6
Lucky Shining Fluid Collector,16812,0,7388,1050000,1
Lucky Shining Steel Butcher Knife,16820,0,19043,1050000,1
Lucky Shining Steel Hoe,16816,0,11705,1050000,1
Lucky Shining Steel Lumbering Axe,16808,0,30058,1030000,1
Lucky Shining Steel Pickaxe,16828,0,25950,1050000,1
Lucky Shining Steel Tanning Knife,16824,0,6664,1050000,1
Lucky Steel Butcher Knife,16819,0,30088,525000,2
Lucky Steel Hoe,16815,0,20104,525000,1
Lucky Steel Lumbering Axe,16807,0,73325,525000,1
Lucky Steel Pickaxe,16827,0,32943,525000,1
Lucky Steel Tanning Knife,16823,0,15313,525000,1
Lucky Sturdy Fluid Collector,16811,0,23148,525000,1
Lucky Tanning Knife,16821,0,2381,7500,1
Luka Quoratum,730705,82,51066,48200,16
Lump of Raw Sugar,54003,2249,17296678,2720,7298
Luscious Fruit Wine,9280,16458,10384601,6650,3427
Magic AP Enhancer,506,0,856925,93500,53
Magic Butcher Knife,16831,1479,768579,21600,111
Magic Crystal - Agony,15026,0,161097,1030000,1
Magic Crystal - Crimson Flame,15022,0,355621,1030000,3
Magic Crystal - Destruction,15024,0,480799,1030000,3
Magic Crystal - Enchantment,15023,0,428686,1030000,2
Magic Crystal - Meditation,15032,0,107638,1030000,1
Magic Crystal - Temptation,15025,0,265078,1030000,2
Magic Crystal of Abundance - Armor,15006,5,1538557,98000,12
Magic Crystal of Abundance - Healing,15009,0,226132,32200,4
Magic Crystal of Abundance - Patience,15008,0,211119,32200,2
Magic Crystal of Abundance - Resonance,15010,1,429247,101000,3
Magic Crystal of Abundance - Vigor,15007,0,371196,32200,3
Magic Crystal of Crimson Flame - Carnage,15003,0,294253,32200,4
Magic Crystal of Crimson Flame - Carnage,15004,0,565494,32200,4
Magic Crystal of Crimson Flame - Carnage,15005,0,422677,32200,3
Magic Crystal of Crimson Flame - Power,15002,0,852508,32200,32
Magic Crystal of Crimson Flame - Precision,15001,0,1146723,32200,96
Magic Crystal of Enchantment - Agility,15020,0,325296,31200,9
Magic Crystal of Enchantment - Intimidation,15018,0,378177,31600,8
Magic Crystal of Enchantment - Memory,15017,0,113316,94500,8
Magic Crystal of Enchantment - Vision,15019,0,130383,32200,8
Magic Crystal of Infinity - Absorption,15127,0,1161832,515000,22
Magic Crystal of Infinity - Adamantine,15112,8,85564,45000,52
Magic Crystal of Infinity - Agility,15124,0,106458,515000,11
Magic Crystal of Infinity - Air Attack,15131,5,460829,43900,47
Magic Crystal of Infinity - Armor,15106,2,68613,64000,40
Magic Crystal of Infinity - Ascension,15113,0,21038,515000,1
Magic Crystal of Infinity - Assault,15116,47,1153182,41400,247
Magic Crystal of Infinity - Back Attack,15129,7,571036,46200,50
Magic Crystal of Infinity - Carnage,15103,0,94296,56500,17
Magic Crystal of Infinity - Carnage,15104,23,103332,496000,17
Magic Crystal of Infinity - Carnage,15105,34,231145,50500,33
Magic Crystal of Infinity - Counter Attack,15134,9,508787,37900,48
Magic Crystal of Infinity - Critical Hit,15132,95,1096766,1030000,563
Magic Crystal of Infinity - Descent,15114,0,3715,487000,0
Magic Crystal of Infinity - Down Attack,15130,3,1457784,38400,57
Magic Crystal of Infinity - Durability,15126,3,116363,45000,47
Magic Crystal of Infinity - Endurance,15115,13,81999,108000,17
Magic Crystal of Infinity - Energy,15146,0,36131,625000,2
Magic Crystal of Infinity - Experience,15125,0,84610,9500000,9
Magic Crystal of Infinity - Heal,15109,4,97121,48200,12
Magic Crystal of Infinity - Ignore Grapple Resistance,15153,56,1808797,42900,60
Magic Crystal of Infinity - Ignore Knockback Resistance,15151,4,272976,32700,52
Magic Crystal of Infinity - Ignore Knockdown Resistance,15152,4,229159,36300,53
Magic Crystal of Infinity - Ignore Stun Resistance,15154,1,565231,36100,52
Magic Crystal of Infinity - Intimidation,15122,76,78670,240000,12
Magic Crystal of Infinity - Magic Attack,15150,5,479352,38600,53
Magic Crystal of Infinity - Magic Defense,15139,67,1557912,75000,9
Magic Crystal of Infinity - Melee Attack,15148,5,434988,38000,51
Magic Crystal of Infinity - Melee Defense,15137,91,1614748,91000,11
Magic Crystal of Infinity - Memory,15121,98,961263,43000,205
